Pan I.D.,Expend $,Income,HH Size,IPT,Quantity,Brand 1,Brand 2,Brand 3,Brand 4,Feature 1,Feature 2,Feature 3,Feature 4,Price 1,Price 2,Price 3,Price 4,PanelistFirstObs
48,57.209999,6,1,2,1,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004,0
48,1.08,6,1,1,1,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004,0
48,94.470001,6,1,6,1,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004,0
48,79.93,6,1,5,1,1,0,0,0,0,0,0,0,0.003,0.097999997,0.048999999,0.079000004,0
48,12.98,6,1,4,4,1,0,0,0,0,0,0,0,0.092,0.097999997,0.048999999,0.079000004,0
48,88.529999,6,1,3,2,1,0,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
48,30.67,6,1,1,1,0,0,0,1,0,1,0,0,0.108,0.086000003,0.050000001,0.086000003,0
49,43,5,3,5,4,0,0,0,1,0,0,0,0,0.108,0.061000001,0.050000001,0.079000004,1
49,34.459999,5,3,3,3,1,0,0,0,0,0,0,0,0.056000002,0.081,0.050000001,0.079000004,0
49,32.07,5,3,6,5,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,0
49,11.49,5,3,1,5,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,0
49,18.639999,5,3,7,1,0,1,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,0
49,11.49,5,3,1,2,0,1,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,0
49,14.51,5,3,4,1,0,1,0,0,1,0,0,0,0.082999997,0.024,0.054000001,0.086000003,0
49,31.99,5,3,1,1,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,0
50,30.48,6,2,5,4,1,0,0,0,0,0,0,0,0.037,0.097999997,0.048999999,0.079000004,1
50,22.83,6,2,1,4,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,0
50,23.450001,6,2,10,2,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
50,22.26,6,2,2,2,0,1,0,0,0,0,0,0,0.108,0.048999999,0.043000001,0.079000004,0
50,5.9400001,6,2,2,5,0,1,0,0,0,0,0,0,0.108,0.048999999,0.043000001,0.079000004,0
50,15.86,6,2,3,2,0,1,0,0,0,1,0,0,0.115,0.086000003,0.061000001,0.079000004,0
50,12.66,6,2,1,6,0,1,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,0
50,18.51,6,2,4,4,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,0
51,4.0900002,6,2,5,2,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081,1
51,19.24,6,2,3,2,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081,0
51,4.0300002,6,2,1,2,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081,0
51,15.7,6,2,1,2,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081,0
51,7.6399999,6,2,4,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
51,14.09,6,2,2,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
51,4.8299999,6,2,1,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
51,13.46,6,2,1,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
51,16.98,6,2,1,2,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001,0
51,1.9299999,6,2,3,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
51,5.3800001,6,2,1,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
51,3.3900001,6,2,2,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
51,6.52,6,2,16,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
51,9.7399998,6,2,3,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
51,0.99000001,6,2,1,1,0,1,0,0,0,1,0,0,0.103,0,0.048999999,0.079000004,0
51,2.3900001,6,2,3,1,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,0
51,3.53,6,2,2,1,0,1,0,0,0,1,0,0,0.103,0,0.048999999,0.079000004,0
51,19.43,6,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
51,10.06,6,2,3,2,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998,0
51,12.87,6,2,1,2,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998,0
51,3.05,6,2,1,2,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998,0
51,5.8000002,6,2,2,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
51,2.78,6,2,1,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
51,5.7600002,6,2,3,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
51,3.9400001,6,2,1,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
51,14.09,6,2,1,1,0,1,0,0,0,0,1,0,0.115,0.081,0.033,0.079000004,0
51,20.32,6,2,4,1,0,1,0,0,0,0,0,0,0.108,0.035999998,0.054000001,0.079000004,0
51,19.99,6,2,2,1,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
51,14.7,6,2,4,2,0,1,0,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,0
51,21.030001,6,2,5,1,0,1,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
51,9.1099997,6,2,3,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
51,1.08,6,2,1,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
51,19.309999,6,2,1,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
51,10.39,6,2,1,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
51,7.8499999,6,2,1,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0
51,6.71,6,2,2,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0
51,2.4200001,6,2,1,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0
51,10.82,6,2,6,2,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,0
51,-0.1,6,2,2,1,0,1,0,0,0,0,0,0,0.122,0.024,0.054000001,0.086000003,0
51,30.82,6,2,1,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.086000003,0
51,3.48,6,2,1,1,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,0
51,1.84,6,2,2,1,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,0
51,5.3200002,6,2,4,1,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,0
51,4.3600001,6,2,4,1,0,1,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001,0
51,26.92,6,2,2,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
51,15.19,6,2,1,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
51,17.49,6,2,5,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
51,63.610001,6,2,4,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
51,12.89,6,2,4,1,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001,0
51,3.77,6,2,1,1,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001,0
51,6.25,6,2,2,1,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001,0
52,57.369999,6,4,5,3,0,1,0,0,0,0,0,0,0.114,0.081,0.050000001,0.088,1
52,45.07,6,4,6,1,0,1,0,0,0,0,0,0,0.116,0.086000003,0.050000001,0.089000002,0
52,60.369999,6,4,17,2,0,1,0,0,0,0,0,0,0.119,0.086000003,0.050000001,0.086000003,0
52,47.150002,6,4,16,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
52,49,6,4,3,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
52,59.82,6,4,13,3,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
53,23.52,4,3,5,2,1,0,0,0,0,0,0,0,0.052999999,0.081,0.048999999,0.079000004,1
53,12.94,4,3,3,2,1,0,0,0,0,0,0,0,0.052999999,0.081,0.048999999,0.079000004,0
53,3.97,4,3,4,1,0,0,1,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
53,25.459999,4,3,1,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,13.19,4,3,1,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,2.1199999,4,3,2,1,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,30.389999,4,3,1,5,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,36.09,4,3,4,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,31.709999,4,3,3,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,21.370001,4,3,2,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,11.7,4,3,2,2,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004,0
53,9.29,4,3,4,2,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004,0
53,4.0300002,4,3,1,2,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004,0
53,37.830002,4,3,1,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,1.49,4,3,3,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,2.77,4,3,1,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,41.830002,4,3,2,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
53,6.77,4,3,4,3,0,0,1,0,0,0,1,0,0.115,0.081,0.030999999,0.079000004,0
53,44.009998,4,3,2,1,0,0,1,0,0,0,1,0,0.115,0.081,0.030999999,0.079000004,0
53,13.27,4,3,1,1,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,0
53,44.639999,4,3,5,1,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,0
53,23.549999,4,3,4,4,0,0,0,1,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,0
53,1.95,4,3,4,2,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,0
53,40.310001,4,3,1,2,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,0
53,17.860001,4,3,1,2,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,0
53,12.25,4,3,4,2,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,0
53,7.7800002,4,3,1,2,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,0
53,13.36,4,3,3,2,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004,0
53,8.0699997,4,3,3,2,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004,0
53,17.040001,4,3,1,2,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004,0
53,33.02,4,3,3,2,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001,0
53,14.7,4,3,2,2,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001,0
53,24.139999,4,3,2,2,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001,0
53,6.6999998,4,3,2,2,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001,0
53,17.5,4,3,1,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0
53,53.490002,4,3,1,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0
53,2.1800001,4,3,2,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0
53,12.01,4,3,2,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0
53,7.1199999,4,3,2,1,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004,0
53,24.84,4,3,2,3,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004,0
53,19.360001,4,3,5,2,1,0,0,0,0,0,0,1,0.041999999,0.039000001,0.061000001,0.059999999,0
53,19.98,4,3,2,4,0,1,0,0,0,0,0,1,0.052000001,0.030999999,0.061000001,0.059999999,0
53,21.76,4,3,2,2,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,0
53,27.280001,4,3,2,2,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,0
53,11.26,4,3,2,2,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,0
54,23.41,6,2,5,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
54,22.52,6,2,2,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,9.9799995,6,2,2,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,20.67,6,2,3,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,30.08,6,2,5,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,8.3699999,6,2,2,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,13.46,6,2,4,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,17.120001,6,2,3,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,18.690001,6,2,4,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,4.3299999,6,2,1,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,46.459999,6,2,4,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
54,11.04,6,2,3,2,0,0,0,1,0,0,0,1,0.115,0.086000003,0.059999999,0.063000001,0
54,65.839996,6,2,2,1,0,0,1,0,0,0,0,0,0.057999998,0.063000001,0.061000001,0.064000003,0
54,49.959999,6,2,1,1,0,0,1,0,0,0,0,0,0.057999998,0.063000001,0.061000001,0.064000003,0
55,44.639999,14,2,5,1,0,1,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
55,2.8800001,14,2,1,1,0,1,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
55,7.5100002,14,2,1,1,0,1,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
55,2.28,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
55,0.80000001,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
55,10.49,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
55,2.6900001,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
55,9.6099997,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
55,20.34,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
55,16.83,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,6.7800002,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,11.17,14,2,2,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,23.09,14,2,2,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,23.42,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,13.6,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,21.91,14,2,2,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,26.32,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,46.860001,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
55,9.5500002,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,5.0999999,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,23.35,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,27.639999,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003,0
55,22.950001,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003,0
55,16.1,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003,0
55,17.77,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003,0
55,17.639999,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003,0
55,23.209999,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.086000003,0
55,0.69999999,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,11.04,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,1.95,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,3.26,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,2.23,14,2,2,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,7.8800001,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,17.91,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,10.32,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,14.45,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,32.169998,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,19.379999,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,16.27,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,18.83,14,2,2,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,11.48,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,9.5900002,14,2,1,2,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,27.84,14,2,1,2,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,10.54,14,2,1,2,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,16.34,14,2,1,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,19.530001,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,15.28,14,2,2,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,19.67,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,23.6,14,2,2,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,23.02,14,2,2,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,11.84,14,2,1,5,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
55,30.450001,14,2,1,3,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,50.5,14,2,1,3,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,18.709999,14,2,1,3,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,10.64,14,2,1,3,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,16.530001,14,2,1,3,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,3.1900001,14,2,2,2,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004,0
55,16.09,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004,0
55,13.99,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004,0
55,0.60000002,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004,0
55,2.77,14,2,3,1,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004,0
55,8.8199997,14,2,1,2,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004,0
55,23.01,14,2,1,1,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004,0
55,3.23,14,2,1,1,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004,0
55,7.8699999,14,2,1,1,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004,0
55,36.009998,14,2,1,1,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
55,5.9000001,14,2,1,1,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
55,7.23,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,19.870001,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,22.209999,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,12.45,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,11.4,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,21.280001,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,15.47,14,2,1,2,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,0
55,14.75,14,2,2,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
55,24.389999,14,2,2,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
55,15.45,14,2,1,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
55,15.94,14,2,2,1,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
55,2.9000001,14,2,2,1,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
55,5.4000001,14,2,1,1,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
55,2.97,14,2,2,1,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
55,5.6500001,14,2,1,1,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
55,5.8099999,14,2,1,1,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
55,16,14,2,3,1,1,0,0,0,0,0,0,0,0.108,0.090000004,0.059,0.077,0
55,15.75,14,2,2,2,1,0,0,0,0,0,0,0,0.108,0.090000004,0.059,0.077,0
55,18.35,14,2,1,1,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
55,7.1599998,14,2,3,2,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
55,18.059999,14,2,1,2,1,0,0,0,1,0,0,0,0.055,0.086000003,0.050000001,0.075999998,0
55,23.49,14,2,1,1,1,0,0,0,1,0,0,0,0.055,0.086000003,0.050000001,0.075999998,0
55,12.1,14,2,1,1,1,0,0,0,1,0,0,0,0.055,0.086000003,0.050000001,0.075999998,0
55,17.01,14,2,1,1,1,0,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,0
55,21.84,14,2,1,2,1,0,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,0
55,26.969999,14,2,8,5,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
56,132.28,5,2,5,4,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
56,50.889999,5,2,19,4,0,1,0,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,0
56,60.700001,5,2,8,7,0,0,0,1,0,0,0,0,0.108,0.086000003,0.043000001,0.079000004,0
56,69.949997,5,2,8,7,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
56,50.959999,5,2,30,4,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004,0
57,6.4000001,7,1,5,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
57,7.2600002,7,1,3,1,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
57,2.74,7,1,1,2,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,0
57,11.2,7,1,2,1,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
57,2.9400001,7,1,1,1,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
57,2.8699999,7,1,4,1,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
57,12.16,7,1,3,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
57,7.2199998,7,1,1,2,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
57,17.74,7,1,4,1,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
57,9.1300001,7,1,8,2,0,0,0,1,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
57,8.3000002,7,1,7,2,0,0,0,1,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
57,5.4200001,7,1,8,1,0,1,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,0
57,1.28,7,1,7,1,0,1,0,0,0,0,0,0,0.108,0.086000003,0.045000002,0.079000004,0
57,16.85,7,1,6,1,0,1,0,0,0,0,0,0,0.108,0.086000003,0.050000001,0.079000004,0
57,6.1500001,7,1,11,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
57,12.54,7,1,1,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.081,0
57,5.79,7,1,1,1,0,1,0,0,0,0,0,0,0.057,0.086000003,0.054000001,0.079000004,0
57,29.33,7,1,4,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
58,11.14,8,1,5,1,0,1,0,0,0,0,0,0,0.097999997,0.074000001,0.050000001,0.081,1
58,11.36,8,1,2,1,0,1,0,0,0,0,0,0,0.097999997,0.074000001,0.050000001,0.081,0
58,5.79,8,1,1,1,0,1,0,0,0,0,0,0,0.097999997,0.074000001,0.050000001,0.081,0
58,7.4499998,8,1,5,1,0,1,0,0,0,0,0,0,0.103,0.074000001,0.050000001,0.081,0
